Step,Difficulty,Estimated Skill,Uncertainty,Recent Win Rate,Error Rate,Reward,Method,Player Profile,Seed
104,0.9547021985054016,0.7004913370716436,0.23890485434431807,0.9,0.0,0.655401126830363,PPO DDA,Unseen Fast Learning,109
105,0.8571942448616028,0.7278290145915832,0.2411255917331322,0.9,0.0,0.6617211341971584,PPO DDA,Unseen Fast Learning,109
106,0.9105454683303833,0.7564001289173061,0.2452370477524099,0.9,0.0,0.6606260297006803,PPO DDA,Unseen Fast Learning,109
107,0.9479671716690063,0.7860754979413487,0.2489178967468088,0.9,0.0,0.6603675426997551,PPO DDA,Unseen Fast Learning,109
108,0.9876525402069092,0.7711549796443917,0.24973506098985648,0.8,0.04313870008485096,0.8958627122301824,PPO DDA,Unseen Fast Learning,109
109,0.0,0.7788920422141474,0.22579020856585252,0.8,0.0,0.8750737197329024,PPO DDA,Unseen Fast Learning,109
110,0.5270866751670837,0.7810990837501695,0.15735680512007338,0.9,0.0,0.6663062108796356,PPO DDA,Unseen Fast Learning,109
111,1.0,0.7936668994821593,0.19189271910663303,0.9,0.0,0.6561495901428398,PPO DDA,Unseen Fast Learning,109
112,1.0,0.7674735664343947,0.28731111015921523,0.8,0.028629384070195926,0.8913668869635568,PPO DDA,Unseen Fast Learning,109
113,0.0,0.7674814455777252,0.20002626381110206,0.8,0.0,0.8791223821066148,PPO DDA,Unseen Fast Learning,109
114,0.738623857498169,0.7261210757528034,0.36699668416419823,0.7,0.0,1.4768062552541272,PPO DDA,Unseen Fast Learning,109
115,0.0,0.7167123919992724,0.2604910639262285,0.7,0.0,1.4613056209338922,PPO DDA,Unseen Fast Learning,109
116,0.25768595933914185,0.7010436940670675,0.2813577778551418,0.7,0.0,1.4757036887849715,PPO DDA,Unseen Fast Learning,109
117,0.3076881468296051,0.6830883130560442,0.2889800547845361,0.7,0.0,1.4793683469025745,PPO DDA,Unseen Fast Learning,109
118,0.38733550906181335,0.6665060698487214,0.2552741440244091,0.8,0.0,0.9054760670015087,PPO DDA,Unseen Fast Learning,109
119,0.9284352660179138,0.6675880203528177,0.20360650168032113,0.8,0.0,0.8895838652755563,PPO DDA,Unseen Fast Learning,109
120,1.0,0.6827961060850187,0.2506936191073366,0.8,0.0,0.8884140819730075,PPO DDA,Unseen Fast Learning,109
121,0.8042283058166504,0.7012805703748644,0.2616148809661521,0.8,0.0,0.8995091340617258,PPO DDA,Unseen Fast Learning,109
122,0.7932645678520203,0.721109526016274,0.2160965188046991,0.9,0.0,0.6637056260663768,PPO DDA,Unseen Fast Learning,109
123,1.0,0.7474599300719444,0.23783468018556808,0.9,0.0,0.6554472103100918,PPO DDA,Unseen Fast Learning,109
124,1.0,0.7774424162317854,0.09994162053280331,1.0,0.0007993797237715733,0.26479413645647887,PPO DDA,Unseen Fast Learning,109
125,1.0,0.809016826890209,0.10524803552807854,1.0,0.0,0.26663452258799303,PPO DDA,Unseen Fast Learning,109
126,1.0,0.7955496166368309,0.19489070084459373,0.9,0.01115364629332355,0.6626576398199553,PPO DDA,Unseen Fast Learning,109
127,0.4751265347003937,0.8174130649619605,0.22287816108376554,0.9,0.0,0.653047121740613,PPO DDA,Unseen Fast Learning,109
128,0.670233428478241,0.8323648207285371,0.19983918588858862,0.9,0.0,0.6651651402925255,PPO DDA,Unseen Fast Learning,109
129,0.9278509020805359,0.8048965970903692,0.2915607454605599,0.8,0.0,0.8989915841133159,PPO DDA,Unseen Fast Learning,109
130,0.0,0.802571307103704,0.2077509666222176,0.8,0.0,0.8776427184765923,PPO DDA,Unseen Fast Learning,109
131,0.7050350308418274,0.8025640216249152,0.20002428492929564,0.8,0.0,0.9073731710736993,PPO DDA,Unseen Fast Learning,109
132,0.8063691854476929,0.8071732224140222,0.21536400263035677,0.8,0.0,0.9030779419403788,PPO DDA,Unseen Fast Learning,109
133,0.7677430510520935,0.8136245738097572,0.22150450465244975,0.8,0.0,0.9055467338007187,PPO DDA,Unseen Fast Learning,109
134,0.8008324503898621,0.8221277290562601,0.22834385082167635,0.8,0.0,0.9045567987120783,PPO DDA,Unseen Fast Learning,109
135,0.8271198272705078,0.8325596375703095,0.23477302838016467,0.8,0.0,0.9039890465082957,PPO DDA,Unseen Fast Learning,109
136,0.855380654335022,0.8448379658628045,0.19092776097498326,0.9,0.0,0.6659053372105133,PPO DDA,Unseen Fast Learning,109
137,1.0,0.8166672976018273,0.2939022275365904,0.8,0.04498616826597156,0.8913828781773842,PPO DDA,Unseen Fast Learning,109
138,0.0,0.8140510582754997,0.2087207977544253,0.8,0.0,0.8771026750076297,PPO DDA,Unseen Fast Learning,109
139,0.6972215175628662,0.8132671293122179,0.15261309654427258,0.9,0.0,0.6704495125539905,PPO DDA,Unseen Fast Learning,109
140,1.0,0.8228360437378198,0.18189638141867293,0.9,0.0,0.6572581755365442,PPO DDA,Unseen Fast Learning,109
141,1.0,0.7924864436738481,0.3011653335465723,0.8,0.11142537074975833,0.882881591933678,PPO DDA,Unseen Fast Learning,109
142,0.0,0.744911226769129,0.38771284109685566,0.7,0.0,1.449348441396371,PPO DDA,Unseen Fast Learning,109
143,0.0,0.6857127424708461,0.442277255272594,0.6,0.0,0.8728734039973415,PPO DDA,Unseen Fast Learning,109
144,0.0,0.6653863908738884,0.31270347960151024,0.6,0.0,0.8843546394287014,PPO DDA,Unseen Fast Learning,109
145,0.0,0.6361028800617405,0.34256067698547743,0.6,0.0,0.8868638168777477,PPO DDA,Unseen Fast Learning,109
146,0.0,0.6016070063076278,0.3599352201253605,0.6,0.0,0.8891967195753493,PPO DDA,Unseen Fast Learning,109
147,0.0,0.5646016019656022,0.35248013255454375,0.7,0.0,1.4721307778375667,PPO DDA,Unseen Fast Learning,109
148,0.3912844657897949,0.5387384129277506,0.3153394148739639,0.7,0.0,1.4767778230524748,PPO DDA,Unseen Fast Learning,109
149,0.5717647671699524,0.5266422350092775,0.2694493778093687,0.7,0.0,1.473344154091264,PPO DDA,Unseen Fast Learning,109
150,0.7627207040786743,0.5299991880967978,0.2403186283728595,0.7,0.0,1.469799129490394,PPO DDA,Unseen Fast Learning,109
151,0.8424804210662842,0.5461563531853961,0.2538572169619946,0.8,0.0,0.8895687991996252,PPO DDA,Unseen Fast Learning,109
152,1.0,0.5752585348500812,0.24700727221561675,0.9,0.0,0.6471581812700504,PPO DDA,Unseen Fast Learning,109
153,1.0,0.6122902623365645,0.12343909162161126,1.0,0.0,0.25743488132358444,PPO DDA,Unseen Fast Learning,109
154,1.0,0.6086031291572762,0.16229044393096073,0.9,0.0,0.6587709465271838,PPO DDA,Unseen Fast Learning,109
155,0.635626494884491,0.6474065795671766,0.2793448346996682,0.9,0.0,0.6619494430814102,PPO DDA,Unseen Fast Learning,109
156,0.3013788163661957,0.6679120929498795,0.21835171127567637,0.9,0.0,0.6524458551485992,PPO DDA,Unseen Fast Learning,109
157,0.8653690814971924,0.6922795517065369,0.23122486252219127,0.9,0.0,0.6591883936987437,PPO DDA,Unseen Fast Learning,109
158,0.836927592754364,0.7176888648924987,0.23469771061987282,0.9,0.0,0.6620024834786019,PPO DDA,Unseen Fast Learning,109
159,0.8817532062530518,0.6993891280997693,0.2609991226424312,0.8,0.0,0.9001469145356075,PPO DDA,Unseen Fast Learning,109
160,0.0,0.7064636332377203,0.22358168379316995,0.8,0.0,0.8789932910260359,PPO DDA,Unseen Fast Learning,109
161,0.580642580986023,0.7119996651639761,0.21845343975418585,0.8,0.0,0.9084409314242872,PPO DDA,Unseen Fast Learning,109
162,0.7053976058959961,0.7200661050957906,0.22688813310604838,0.8,0.0,0.9041745096187012,PPO DDA,Unseen Fast Learning,109
163,0.7198728919029236,0.7300454878536384,0.2332646091928262,0.8,0.0,0.9041728911192844,PPO DDA,Unseen Fast Learning,109
164,0.7496058940887451,0.7409074109367658,0.18620641027709162,0.9,0.06739129195081828,0.6594301274667712,PPO DDA,Unseen Fast Learning,109
165,1.0,0.7613749918085995,0.21822526957277855,0.9,0.0,0.6554566340254769,PPO DDA,Unseen Fast Learning,109
166,1.0,0.7419516970471882,0.2647443158713706,0.8,0.0,0.8958571022097243,PPO DDA,Unseen Fast Learning,109
167,0.0,0.746985305698013,0.21677869550274925,0.8,0.0,0.877885610822228,PPO DDA,Unseen Fast Learning,109
168,0.6151612997055054,0.7509534394007986,0.21322711234261876,0.8,0.0,0.9089247328489817,PPO DDA,Unseen Fast Learning,109
169,0.7276254892349243,0.7124519318137166,0.3283383586236067,0.8,0.0,0.8994156437147525,PPO DDA,Unseen Fast Learning,109
170,0.0,0.7053973487000893,0.22351527704542418,0.8,0.0,0.8830531672615851,PPO DDA,Unseen Fast Learning,109
171,0.7208268642425537,0.7055631176490966,0.20055256316335807,0.8,0.0,0.9017561523810445,PPO DDA,Unseen Fast Learning,109
172,0.8510773181915283,0.7145412665506946,0.22992716300532673,0.8,0.0,0.8967206481231446,PPO DDA,Unseen Fast Learning,109
173,0.6983698606491089,0.7246612656267337,0.23373333025346366,0.8,0.0,0.9049952368077523,PPO DDA,Unseen Fast Learning,109
174,0.7485471367835999,0.7367594411331463,0.24032725168804192,0.8,0.0,0.9033220690265586,PPO DDA,Unseen Fast Learning,109
175,0.7752602100372314,0.7506412235446294,0.24627260803827705,0.8,0.0,0.9028885919567095,PPO DDA,Unseen Fast Learning,109
176,0.8059440851211548,0.7662399214317337,0.201995659623681,0.9,0.0,0.6648346399023575,PPO DDA,Unseen Fast Learning,109
177,1.0,0.7883598383520126,0.22373305640092972,0.9,0.0,0.6569986488916328,PPO DDA,Unseen Fast Learning,109
178,1.0,0.8142505867072418,0.23630249451743102,0.9,0.0,0.6587331166434719,PPO DDA,Unseen Fast Learning,109
179,1.0,0.8419287779875805,0.09226063760112896,1.0,0.0,0.26782556121541834,PPO DDA,Unseen Fast Learning,109
180,1.0,0.8656394612894434,0.07903561100620976,1.0,0.0,0.2699990939260693,PPO DDA,Unseen Fast Learning,109
181,1.0,0.8487756408393389,0.20621273483368177,0.9,0.0,0.6648500628394196,PPO DDA,Unseen Fast Learning,109
182,0.42801257967948914,0.8651853510984724,0.20469903419711147,0.9,0.0,0.6507569918124405,PPO DDA,Unseen Fast Learning,109
183,0.7889478802680969,0.8335568299497718,0.30542840382900177,0.8,0.0,0.9039595466499312,PPO DDA,Unseen Fast Learning,109
184,0.0,0.8275427306701623,0.22004699759869828,0.8,0.0,0.8768245083824462,PPO DDA,Unseen Fast Learning,109
185,0.6668968796730042,0.823133767630113,0.21469654346683065,0.8,0.0,0.9083278110298332,PPO DDA,Unseen Fast Learning,109
186,0.7657731175422668,0.8229148532602442,0.2007297145662294,0.8,0.0,0.9052585753194576,PPO DDA,Unseen Fast Learning,109
187,0.8791565299034119,0.8289532417880283,0.22012796175928084,0.8,0.0,0.9006943142558055,PPO DDA,Unseen Fast Learning,109
188,0.8039219379425049,0.8368084068715559,0.22618388361175867,0.8,0.0,0.9050607593728639,PPO DDA,Unseen Fast Learning,109
189,0.8366414308547974,0.8466449098478519,0.23278834325432007,0.8,0.0,0.9041477659635537,PPO DDA,Unseen Fast Learning,109
190,0.8637762069702148,0.813347670785404,0.3401195816226181,0.7,0.0,1.4785383763752682,PPO DDA,Unseen Fast Learning,109
191,0.0,0.8068051180993774,0.22180850895342208,0.8,0.0,0.8779230419084006,PPO DDA,Unseen Fast Learning,109
192,0.6736649870872498,0.8028619783425154,0.21314379918953974,0.8,0.0,0.9071854366721752,PPO DDA,Unseen Fast Learning,109
193,0.7792469263076782,0.8039721917468041,0.15370071134762936,0.9,0.0,0.6663657881691231,PPO DDA,Unseen Fast Learning,109
194,1.0,0.7701079711093163,0.3128807354582924,0.8,0.0,0.8907664992685962,PPO DDA,Unseen Fast Learning,109
195,0.0,0.7644770619425452,0.2187696972225704,0.8,0.0,0.8799330863056626,PPO DDA,Unseen Fast Learning,109
196,0.7012771368026733,0.7632520459549446,0.20408338662533504,0.8,0.0,0.9050474882631931,PPO DDA,Unseen Fast Learning,109
197,0.8179734349250793,0.7685606767524803,0.21769543599178576,0.8,0.0,0.9006487023510824,PPO DDA,Unseen Fast Learning,109
198,0.7687327861785889,0.7766757089775879,0.2270501074170252,0.8,0.0,0.9038438998995456,PPO DDA,Unseen Fast Learning,109
199,0.7756426334381104,0.7866629386244767,0.2332907654896294,0.8,0.0,0.9042161920514552,PPO DDA,Unseen Fast Learning,109
200,0.8060277700424194,0.7535351997268993,0.31042579632525774,0.8,0.0,0.899967888980314,PPO DDA,Unseen Fast Learning,109
1,0.30000001192092896,0.21269000032186508,0.5,0.0,0.2540000023841858,-2.9783999997615807,Static Easy,Unseen Fast Learning,109
2,0.30000001192092896,0.21924650085294245,0.5,0.0,0.21600000429153443,-2.973000000047683,Static Easy,Unseen Fast Learning,109
3,0.30000001192092896,0.26645352651035187,0.5,0.3333333333333333,0.18440000581741334,-0.12411555583212092,Static Easy,Unseen Fast Learning,109
4,0.30000001192092896,0.2585521815701552,0.5,0.25,0.18142113462408935,-0.667238113218268,Static Easy,Unseen Fast Learning,109
5,0.30000001192092896,0.2497286277993123,0.22941184590280966,0.2,0.1580751825014309,-1.0305549103499707,Static Easy,Unseen Fast Learning,109
6,0.30000001192092896,0.23822877820121177,0.22467183011865088,0.16666666666666666,0.2936584498395353,-1.3187764318891917,Static Easy,Unseen Fast Learning,109
7,0.30000001192092896,0.27478677314285543,0.34773695886512496,0.2857142857142857,0.099943049420929,-0.40253952925014486,Static Easy,Unseen Fast Learning,109
8,0.30000001192092896,0.25981860683075253,0.2664002386531193,0.25,0.08555444192092904,-0.6435531776247485,Static Easy,Unseen Fast Learning,109
9,0.30000001192092896,0.28941923115228513,0.33437100813395787,0.3333333333333333,0.1968745361329241,-0.11330373677554569,Static Easy,Unseen Fast Learning,109
10,0.30000001192092896,0.2708054508407678,0.2911747191195165,0.3,0.061474847120929,-0.3017799624280686,Static Easy,Unseen Fast Learning,109
11,0.30000001192092896,0.29949391702557804,0.340577194894352,0.4,0.05117988008092901,0.25699415883918986,Static Easy,Unseen Fast Learning,109
12,0.30000001192092896,0.2785052568423468,0.31491117488908876,0.4,0.041743906448929016,0.25939285588425304,Static Easy,Unseen Fast Learning,109
13,0.30000001192092896,0.3052115098541073,0.3339698176508529,0.4,0.044481839559120995,0.2583035693804256,Static Easy,Unseen Fast Learning,109
14,0.30000001192092896,0.2822949979351689,0.32133734734144576,0.4,0.06361340690997581,0.25713198731703446,Static Easy,Unseen Fast Learning,109
15,0.30000001192092896,0.26325072784399434,0.30842987458223303,0.4,0.017036885919265027,0.2625229739790454,Static Easy,Unseen Fast Learning,109
16,0.30000001192092896,0.2905593610100712,0.34102877722025626,0.5,0.10321228835091012,0.6523458573439629,Static Easy,Unseen Fast Learning,109
17,0.30000001192092896,0.31511344438134214,0.33184694457090325,0.5,0.002503611279863968,0.6629321116755218,Static Easy,Unseen Fast Learning,109
18,0.30000001192092896,0.29068330179095975,0.3314338086346079,0.5,0.013570642959507686,0.6618911012979617,Static Easy,Unseen Fast Learning,109
19,0.30000001192092896,0.2700131538489129,0.31384946741847397,0.4,0.0,0.2641634114495907,Static Easy,Unseen Fast Learning,109
20,0.30000001192092896,0.29686670324831277,0.339511831331333,0.5,0.03269038281124953,0.6596400780087198,Static Easy,Unseen Fast Learning,109
21,0.30000001192092896,0.31908302633610924,0.324054410292655,0.5,0.06869162384725998,0.6568358833857704,Static Easy,Unseen Fast Learning,109
22,0.30000001192092896,0.2936453830202362,0.3347921443862436,0.5,0.01977013795242835,0.6612095920135483,Static Easy,Unseen Fast Learning,109
23,0.30000001192092896,0.31727566608789237,0.3287676102255207,0.5,0.0,0.6635025899112067,Static Easy,Unseen Fast Learning,109
24,0.30000001192092896,0.3373259889488897,0.3117833838149756,0.6,0.0,0.9043636071472373,Static Easy,Unseen Fast Learning,109
25,0.30000001192092896,0.35431029679796194,0.2857431442446994,0.7,0.0020088257044760423,1.4854741812877064,Static Easy,Unseen Fast Learning,109
26,0.30000001192092896,0.32375442349747374,0.346801885279945,0.6,0.0,0.9026296825923138,Static Easy,Unseen Fast Learning,109
27,0.30000001192092896,0.34276379730584544,0.3083135536395569,0.6,0.0,0.904560143803071,Static Easy,Unseen Fast Learning,109
28,0.30000001192092896,0.3139072579339907,0.3411374388511669,0.6,0.0,0.9029237852454808,Static Easy,Unseen Fast Learning,109
29,0.30000001192092896,0.33436759378073766,0.2973299042369484,0.7,0.0,1.4851180305385838,Static Easy,Unseen Fast Learning,109
30,0.30000001192092896,0.3064034065167004,0.3381629318251086,0.6,0.023079212268726612,0.900771552782217,Static Easy,Unseen Fast Learning,109
31,0.30000001192092896,0.28297260788650663,0.3281026621006458,0.5,0.0,0.6635849633752439,Static Easy,Unseen Fast Learning,109
32,0.30000001192092896,0.30805048693900755,0.32854190445332093,0.6,0.0,0.9035649819615548,Static Easy,Unseen Fast Learning,109
33,0.30000001192092896,0.3293619304441658,0.3159871192955121,0.6,0.0,0.9041943057826012,Static Easy,Unseen Fast Learning,109
34,0.30000001192092896,0.30157679891564204,0.34261710509507914,0.5,0.059737037088951825,0.6568903704342524,Static Easy,Unseen Fast Learning,109
35,0.30000001192092896,0.3238524503114719,0.32425217131943296,0.5,0.0,0.6637833349523496,Static Easy,Unseen Fast Learning,109
36,0.30000001192092896,0.2975948997352626,0.3375251685873644,0.5,0.012628024910491087,0.6618576938942397,Static Easy,Unseen Fast Learning,109
37,0.30000001192092896,0.32046345500793616,0.32622851757557847,0.5,0.0,0.6636859779729467,Static Easy,Unseen Fast Learning,109
38,0.30000001192092896,0.33990016930074396,0.3097380219210104,0.6,0.0,0.9045110219853298,Static Easy,Unseen Fast Learning,109
39,0.30000001192092896,0.35642013029845876,0.30001551093736734,0.6,0.0,0.904997562918236,Static Easy,Unseen Fast Learning,109
40,0.30000001192092896,0.37046110022557893,0.27593201783819266,0.7,0.0,1.4862020698801737,Static Easy,Unseen Fast Learning,109
41,0.30000001192092896,0.3823951271268812,0.23978008967100747,0.8,0.0,0.9080099321341163,Static Easy,Unseen Fast Learning,109
42,0.30000001192092896,0.39253841196358813,0.23381094945568986,0.8,0.0,0.9083086018213486,Static Easy,Unseen Fast Learning,109
43,0.30000001192092896,0.4011596936512691,0.22873760562560322,0.8,0.0,0.9085624391540263,Static Easy,Unseen Fast Learning,109
44,0.30000001192092896,0.3634873747469819,0.3255743963476238,0.8,0.0,0.9037207357308641,Static Easy,Unseen Fast Learning,109
45,0.30000001192092896,0.376465577007285,0.24326067420101055,0.8,0.0,0.9078365307285455,Static Easy,Unseen Fast Learning,109
46,0.30000001192092896,0.3874967875917005,0.18677070194805162,0.9,0.0,0.6706611164534741,Static Easy,Unseen Fast Learning,109
47,0.30000001192092896,0.3518731075189798,0.31874560024240206,0.8,0.0,0.9040624412285813,Static Easy,Unseen Fast Learning,109
48,0.30000001192092896,0.36659281220158824,0.24906568227536152,0.8,0.0,0.907546492878793,Static Easy,Unseen Fast Learning,109
49,0.30000001192092896,0.3789599758411536,0.24122387879855128,0.8,0.009630102412573241,0.9069756174128639,Static Easy,Unseen Fast Learning,109
50,0.30000001192092896,0.38961640942740217,0.23552144528749536,0.8,0.0,0.9082237850108643,Static Easy,Unseen Fast Learning,109
51,0.30000001192092896,0.353674292340857,0.3489358417029425,0.7,0.0,1.4825530937350442,Static Easy,Unseen Fast Learning,109
52,0.30000001192092896,0.3681234243094085,0.27729255797629687,0.7,0.0,1.4861352807573383,Static Easy,Unseen Fast Learning,109
53,0.30000001192092896,0.3804051316763691,0.27006780930432733,0.7,0.0,1.486496536459706,Static Easy,Unseen Fast Learning,109
54,0.30000001192092896,0.39084453909323913,0.2347980247229001,0.8,0.0,0.9082600403037928,Static Easy,Unseen Fast Learning,109
55,0.30000001192092896,0.3997180003215414,0.22957820409434104,0.8,0.0,0.9085210430272331,Static Easy,Unseen Fast Learning,109
56,0.30000001192092896,0.40726041430476867,0.2251413799440907,0.8,0.0,0.9087428935883556,Static Easy,Unseen Fast Learning,109
57,0.30000001192092896,0.36867144374184796,0.32862990187640234,0.8,0.0,0.9035684749746279,Static Easy,Unseen Fast Learning,109
58,0.30000001192092896,0.3808708008044343,0.24066452354195453,0.8,0.0,0.9079667498776607,Static Easy,Unseen Fast Learning,109
59,0.30000001192092896,0.39124023994048784,0.23456479712017855,0.8,0.0,0.9082717409877978,Static Easy,Unseen Fast Learning,109
60,0.30000001192092896,0.4000542517124175,0.22938003923976558,0.8,0.0,0.908530982713057,Static Easy,Unseen Fast Learning,109
61,0.30000001192092896,0.407546152523585,0.17497300270389177,0.9,0.0,0.6712513376048416,Static Easy,Unseen Fast Learning,109
62,0.30000001192092896,0.41391426085709926,0.1712270277783808,0.9,0.0,0.6714386388031098,Static Easy,Unseen Fast Learning,109
63,0.30000001192092896,0.4193271470558038,0.16804295399568192,0.9,0.0,0.671597844453839,Static Easy,Unseen Fast Learning,109
64,0.30000001192092896,0.42392809561687667,0.1653364952035762,0.9,0.0,0.6717331689627195,Static Easy,Unseen Fast Learning,109
65,0.30000001192092896,0.4278388981275278,0.1630360083688371,0.9,0.0,0.6718481945598768,Static Easy,Unseen Fast Learning,109
66,0.30000001192092896,0.43116307724857256,0.16108059707014935,0.9,0.0,0.6719459661291474,Static Easy,Unseen Fast Learning,109
67,0.30000001192092896,0.4339886270910537,0.009418499474937198,1.0,0.0,0.2795290718123771,Static Easy,Unseen Fast Learning,109
68,0.30000001192092896,0.4363903425288371,0.00800571812594486,1.0,0.0,0.2795997115226018,Static Easy,Unseen Fast Learning,109
69,0.30000001192092896,0.4384317991082926,0.006804855264851695,1.0,0.0,0.2796597551798767,Static Easy,Unseen Fast Learning,109
70,0.30000001192092896,0.4401670359667014,0.005784122861362789,1.0,0.0,0.2797107922114272,Static Easy,Unseen Fast Learning,109
71,0.30000001192092896,0.4416419863090462,0.004916501141149471,1.0,0.0,0.2797541736265388,Static Easy,Unseen Fast Learning,109
72,0.30000001192092896,0.4428956933101972,0.004179023337169935,1.0,0.0,0.27979104778001845,Static Easy,Unseen Fast Learning,109
73,0.30000001192092896,0.4439613436293018,0.003552167730348721,1.0,0.0,0.2798223907709841,Static Easy,Unseen Fast Learning,109
74,0.30000001192092896,0.4448671458950417,0.003019340885799887,1.0,0.0,0.27984903228171115,Static Easy,Unseen Fast Learning,109
75,0.30000001192092896,0.4456370774165215,0.002566438404932647,1.0,0.0,0.27987167754055425,Static Easy,Unseen Fast Learning,109
76,0.30000001192092896,0.44629151888625995,0.002181471565794957,1.0,0.0,0.2798909259903509,Static Easy,Unseen Fast Learning,109
77,0.30000001192092896,0.4468477938767222,0.0018542499682074887,1.0,0.0,0.27990728715650215,Static Easy,Unseen Fast Learning,109
78,0.30000001192092896,0.4473206274115627,0.0015761117828017868,1.0,0.0,0.2799211941347899,Static Easy,Unseen Fast Learning,109
79,0.30000001192092896,0.4477225357505353,0.001339694463241864,1.0,0.0,0.27993301505598184,Static Easy,Unseen Fast Learning,109
80,0.30000001192092896,0.4480641577061484,0.0011387398520438519,1.0,0.0,0.27994306283071296,Static Easy,Unseen Fast Learning,109
81,0.30000001192092896,0.44835453626240873,0.0009679285208679111,1.0,0.0,0.27995160343260866,Static Easy,Unseen Fast Learning,109
82,0.30000001192092896,0.4486013579504214,0.0008227389600422019,1.0,0.0,0.2799588629389195,Static Easy,Unseen Fast Learning,109
83,0.30000001192092896,0.4488111563173852,0.0006993278898794475,1.0,0.0,0.27996503351504326,Static Easy,Unseen Fast Learning,109
84,0.30000001192092896,0.44898948487502693,0.0005944285254724235,1.0,0.0,0.27997027850135614,Static Easy,Unseen Fast Learning,109
85,0.30000001192092896,0.44914106410560034,0.0005052641019114568,1.0,0.0,0.27997473673700823,Static Easy,Unseen Fast Learning,109
86,0.30000001192092896,0.4492699064168501,0.0004294743708326554,1.0,0.0,0.27997852623514136,Static Easy,Unseen Fast Learning,109
87,0.30000001192092896,0.4493794223536223,0.00036505312257409384,1.0,0.0,0.27998174730681763,Static Easy,Unseen Fast Learning,109
88,0.30000001192092896,0.4494725108776466,0.0003102950800810411,1.0,0.0,0.27998448521635294,Static Easy,Unseen Fast Learning,109
89,0.30000001192092896,0.44955163610528165,0.0002637507587833765,1.0,0.0,0.27998681243834644,Static Easy,Unseen Fast Learning,109
90,0.30000001192092896,0.44961889253454285,0.00022418809753740887,1.0,0.0,0.27998879057615156,Static Easy,Unseen Fast Learning,109
91,0.30000001192092896,0.449676060488032,0.00019055984496404998,1.0,0.0,0.27999047199257454,Static Easy,Unseen Fast Learning,109
92,0.30000001192092896,0.4497246532393916,0.00016197583786525804,1.0,0.0,0.27999190119596484,Static Easy,Unseen Fast Learning,109
93,0.30000001192092896,0.4497659570707622,0.00013767943790210513,1.0,0.0,0.2799931160183914,Static Easy,Unseen Fast Learning,109
94,0.30000001192092896,0.44980106532159925,0.00011702750279010687,1.0,0.0,0.2799941486170896,Static Easy,Unseen Fast Learning,109
95,0.30000001192092896,0.4498309073301483,9.947336183024902e-05,1.0,0.0,0.2799950263256918,Static Easy,Unseen Fast Learning,109
96,0.30000001192092896,0.4498562730336851,8.455234512266818e-05,1.0,0.0,0.2799957723777704,Static Easy,Unseen Fast Learning,109
97,0.30000001192092896,0.4498778338787074,7.18694834077882e-05,1.0,0.0,0.2799964065218508,Static Easy,Unseen Fast Learning,109
98,0.30000001192092896,0.4498961605945892,6.108905293950029e-05,1.0,0.0,0.27999694554417,Static Easy,Unseen Fast Learning,109
99,0.30000001192092896,0.4499117383011791,5.1925688632853406e-05,1.0,0.0,0.27999740371302184,Static Easy,Unseen Fast Learning,109
100,0.30000001192092896,0.44992497935025266,4.4136830245317116e-05,1.0,0.0,0.2799977931564505,Static Easy,Unseen Fast Learning,109
101,0.30000001192092896,0.44993623424074297,3.751630163445485e-05,1.0,0.0,0.27999812418328845,Static Easy,Unseen Fast Learning,109
102,0.30000001192092896,0.44994580089668196,3.188885313001877e-05,1.0,0.0,0.2799984055560396,Static Easy,Unseen Fast Learning,109
103,0.30000001192092896,0.4499539325534479,2.7105522553166894e-05,1.0,0.0,0.2799986447228292,Static Easy,Unseen Fast Learning,109
104,0.30000001192092896,0.44996084446107315,2.3039692084253494e-05,1.0,0.0,0.2799988480145612,Static Easy,Unseen Fast Learning,109
105,0.30000001192092896,0.44996671958205403,1.9583736602907242e-05,1.0,0.0,0.2799990208125022,Static Easy,Unseen Fast Learning,109
106,0.30000001192092896,0.4499717134344873,1.6646174777479317e-05,1.0,0.0,0.2799991676907269,Static Easy,Unseen Fast Learning,109
107,0.30000001192092896,0.44997595820873515,1.414924749287838e-05,1.0,0.0,0.27999929253719796,Static Easy,Unseen Fast Learning,109
108,0.30000001192092896,0.4499795662665895,1.2026859514513433e-05,1.0,0.0,0.2799993986566823,Static Easy,Unseen Fast Learning,109
109,0.30000001192092896,0.44998263311556064,1.022282990381651e-05,1.0,0.0,0.2799994888582312,Static Easy,Unseen Fast Learning,109
110,0.30000001192092896,0.44998523993702205,8.689404871420336e-06,1.0,0.0,0.27999956552953753,Static Easy,Unseen Fast Learning,109
111,0.30000001192092896,0.449987455735133,7.385993703284965e-06,1.0,0.0,0.27999963070013967,Static Easy,Unseen Fast Learning,109
112,0.30000001192092896,0.4499893391634223,6.2780942978735155e-06,1.0,0.0,0.2799996860951449,Static Easy,Unseen Fast Learning,109
113,0.30000001192092896,0.44999094007738427,5.336379873210895e-06,1.0,0.0,0.27999973318089416,Static Easy,Unseen Fast Learning,109
114,0.30000001192092896,0.4499923008541848,4.5359226683028275e-06,1.0,0.0,0.2799997732037768,Static Easy,Unseen Fast Learning,109
115,0.30000001192092896,0.44999345751441144,3.8555340888535294e-06,1.0,0.0,0.2799998072232237,Static Easy,Unseen Fast Learning,109
